Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpYes,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal
"? 45,068.00",No,Yes,25,? 14.00,? 0.00,? 3.00,? 0.00,? 0.00,? 3.00,1,1,0,2,7,No,No,No,No,No,No,No,46,2568,No,No,No,Yes,No,No,No,No,No,Yes,? 17.00
"? 21,063.00",Yes,No,34,? 1.00,? 10.00,? 11.00,? 19.00,? 3.00,? 15.00,2,2,0,3,6,No,No,No,No,No,No,No,33,2436,No,No,Yes,No,No,No,Yes,No,No,No,? 44.00
"? 29,187.00",Yes,No,43,? 26.00,? 0.00,? 6.00,? 0.00,? 0.00,? 2.00,1,1,0,3,8,No,No,No,No,No,No,No,52,2575,No,Yes,No,No,No,No,No,No,No,Yes,? 32.00
"? 54,690.00",Yes,Yes,76,? 111.00,? 16.00,? 37.00,? 7.00,? 9.00,? 18.00,3,3,1,5,3,No,No,No,No,No,No,No,49,2393,No,Yes,No,No,No,Yes,No,No,No,No,? 180.00
"? 59,304.00",No,Yes,81,? 418.00,? 61.00,? 428.00,? 80.00,? 51.00,? 10.00,3,7,8,10,5,No,No,No,No,No,No,No,56,2494,No,Yes,No,No,No,No,No,No,No,Yes,"? 1,038.00"
"? 59,247.00",No,Yes,87,? 327.00,? 9.00,? 122.00,? 19.00,? 14.00,? 83.00,5,5,2,9,6,No,No,No,No,No,No,No,58,2392,No,No,Yes,No,No,No,No,No,Yes,No,? 491.00
"? 66,731.00",No,Yes,33,? 371.00,? 159.00,? 194.00,? 58.00,? 106.00,? 141.00,4,4,3,6,3,No,No,No,No,No,No,No,50,2814,No,No,No,No,Yes,No,No,Yes,No,No,? 888.00
"? 77,353.00",No,Yes,38,? 275.00,? 59.00,? 107.00,? 69.00,? 101.00,? 59.00,2,6,4,8,4,No,No,No,No,No,No,No,40,2354,No,Yes,No,No,No,No,No,Yes,No,No,? 611.00
"? 52,614.00",No,Yes,63,? 789.00,? 0.00,? 142.00,? 12.00,? 9.00,? 38.00,2,2,4,8,8,No,No,No,No,No,No,No,45,2734,No,No,Yes,No,No,No,No,No,No,Yes,? 952.00
"? 26,751.00",Yes,No,26,? 1.00,? 1.00,? 5.00,? 0.00,? 3.00,? 1.00,1,1,0,2,8,No,No,No,No,No,No,No,46,2197,No,Yes,No,No,No,No,No,Yes,No,No,? 10.00
"? 81,300.00",No,Yes,17,"? 1,004.00",? 12.00,? 145.00,? 32.00,? 12.00,? 36.00,3,10,3,5,5,No,No,No,Yes,No,No,Yes,57,2766,No,Yes,No,No,No,No,No,No,No,Yes,"? 1,205.00"
"? 70,337.00",No,No,75,? 187.00,? 81.00,? 149.00,? 25.00,? 43.00,? 91.00,1,2,2,12,1,No,No,No,No,No,No,No,41,2337,No,No,Yes,No,No,No,No,Yes,No,No,? 485.00
"? 36,145.00",Yes,No,13,? 56.00,? 4.00,? 76.00,? 17.00,? 1.00,? 18.00,4,4,1,3,9,Yes,No,No,No,No,No,Yes,35,2537,No,Yes,No,No,No,Yes,No,No,No,No,? 154.00
"? 65,295.00",No,No,19,? 365.00,? 32.00,? 117.00,? 34.00,? 110.00,? 6.00,1,3,3,13,2,No,No,No,No,No,No,No,40,2347,No,No,Yes,No,No,No,No,No,No,Yes,? 658.00
"? 68,118.00",No,Yes,51,? 595.00,? 23.00,? 123.00,? 10.00,? 23.00,? 154.00,2,8,9,4,6,No,No,No,No,No,No,No,57,2413,Yes,No,No,No,No,No,No,Yes,No,No,? 774.00
"? 68,743.00",No,No,81,"? 1,132.00",? 134.00,? 384.00,? 175.00,? 134.00,? 115.00,1,11,5,13,7,No,No,No,No,No,No,No,53,2827,Yes,No,No,No,No,No,No,Yes,No,No,"? 1,959.00"
"? 41,039.00",No,No,32,? 34.00,? 11.00,? 137.00,? 179.00,? 61.00,? 45.00,1,8,1,5,8,No,No,No,No,No,No,No,38,2498,No,No,No,Yes,No,Yes,No,No,No,No,? 422.00
"? 38,946.00",No,Yes,84,? 116.00,? 6.00,? 82.00,? 6.00,? 6.00,? 41.00,2,3,1,6,5,No,No,No,No,No,No,No,65,2407,No,No,No,Yes,No,No,No,Yes,No,No,? 216.00
"? 65,777.00",No,No,87,? 565.00,? 32.00,? 435.00,? 28.00,? 32.00,? 54.00,1,2,8,6,1,No,No,No,No,No,No,No,53,2351,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,092.00"
"? 66,476.00",No,Yes,99,? 372.00,? 18.00,? 126.00,? 47.00,? 48.00,? 78.00,2,5,2,11,4,No,No,No,No,No,No,No,44,2638,Yes,No,No,No,No,No,No,No,No,Yes,? 611.00
"? 86,857.00",No,No,96,? 899.00,? 102.00,? 838.00,? 133.00,? 102.00,? 40.00,1,5,6,10,2,No,No,No,No,No,No,Yes,48,2814,No,No,Yes,No,No,No,No,No,No,Yes,"? 2,074.00"
"? 77,845.00",No,No,40,? 760.00,? 40.00,? 480.00,? 0.00,? 40.00,? 26.00,1,3,5,12,1,No,No,Yes,Yes,No,No,No,31,2203,No,No,No,Yes,No,No,No,No,No,Yes,"? 1,320.00"
"? 69,476.00",No,No,3,? 260.00,? 86.00,? 559.00,? 63.00,? 9.00,? 67.00,1,4,6,4,2,No,No,No,No,No,No,No,51,2431,No,No,No,Yes,No,No,No,No,No,Yes,? 977.00
"? 50,611.00",No,Yes,98,? 459.00,? 0.00,? 24.00,? 6.00,? 0.00,? 4.00,6,4,5,7,6,No,Yes,No,No,No,No,Yes,60,2792,Yes,No,No,No,No,No,No,No,No,Yes,? 489.00
"? 61,209.00",No,No,73,? 466.00,? 0.00,? 224.00,? 119.00,? 49.00,? 99.00,1,5,3,4,2,No,No,No,No,No,No,No,50,2467,No,No,Yes,No,No,No,No,Yes,No,No,? 858.00
"? 42,315.00",No,Yes,90,? 67.00,? 15.00,? 80.00,? 17.00,? 11.00,? 80.00,3,1,4,4,3,No,No,No,No,No,No,No,62,2511,No,No,No,Yes,No,No,No,No,Yes,No,? 190.00
"? 13,084.00",No,No,29,? 2.00,? 0.00,? 7.00,? 3.00,? 7.00,? 10.00,1,1,0,3,6,No,No,No,No,No,No,No,68,2398,No,No,No,Yes,No,No,Yes,No,No,No,? 19.00
"? 47,570.00",Yes,Yes,3,? 67.00,? 1.00,? 20.00,? 0.00,? 2.00,? 31.00,3,2,2,2,7,No,No,No,No,No,No,Yes,71,2555,No,No,No,No,Yes,No,No,No,Yes,No,? 90.00
"? 61,923.00",No,Yes,94,? 92.00,? 4.00,? 18.00,? 3.00,? 3.00,? 6.00,1,2,1,4,3,No,No,No,No,No,No,No,59,2497,No,Yes,No,No,No,No,No,No,Yes,No,? 120.00
"? 34,824.00",No,No,65,? 4.00,? 2.00,? 11.00,? 2.00,? 0.00,? 4.00,1,1,0,2,6,No,No,No,No,No,No,No,25,2254,No,No,Yes,No,No,No,No,Yes,No,No,? 19.00
"? 26,518.00",Yes,Yes,33,? 20.00,? 1.00,? 28.00,? 3.00,? 3.00,? 2.00,3,2,0,3,8,No,No,No,No,No,No,Yes,71,2606,No,No,Yes,No,No,No,No,No,No,Yes,? 55.00
"? 45,938.00",No,No,46,? 273.00,? 11.00,? 178.00,? 62.00,? 83.00,? 29.00,2,8,4,6,6,No,No,No,No,No,No,No,59,2397,No,No,Yes,No,No,No,No,Yes,No,No,? 607.00
"? 78,468.00",No,No,29,? 434.00,? 22.00,? 388.00,? 104.00,? 22.00,? 34.00,1,10,7,10,4,No,No,No,Yes,No,No,No,60,2240,No,No,No,Yes,No,No,No,Yes,No,No,? 970.00
"? 78,901.00",No,Yes,99,? 321.00,? 11.00,? 309.00,? 33.00,? 26.00,? 34.00,3,9,3,5,4,No,No,No,No,No,No,No,47,2444,Yes,No,No,No,No,No,No,Yes,No,No,? 700.00
"? 71,427.00",Yes,No,26,? 212.00,? 123.00,? 177.00,? 15.00,? 64.00,? 23.00,2,8,2,8,4,No,No,No,No,No,No,No,42,2268,No,Yes,No,No,No,No,No,Yes,No,No,? 591.00
"? 71,022.00",No,Yes,30,? 909.00,? 12.00,? 278.00,? 0.00,? 12.00,? 242.00,3,5,2,11,8,Yes,No,No,No,No,No,No,42,2297,Yes,No,No,No,No,No,No,Yes,No,No,"? 1,211.00"
"? 90,247.00",No,No,27,"? 1,184.00",? 32.00,? 352.00,? 21.00,? 16.00,? 16.00,1,3,4,7,1,No,Yes,Yes,Yes,No,No,Yes,32,2220,No,No,Yes,No,No,No,No,No,Yes,No,"? 1,605.00"
"? 41,335.00",Yes,No,24,? 112.00,? 19.00,? 21.00,? 16.00,? 14.00,? 5.00,3,4,1,4,7,No,No,No,No,No,No,No,52,2344,Yes,No,No,No,No,No,No,No,Yes,No,? 182.00
"? 71,952.00",Yes,No,93,? 656.00,? 80.00,? 455.00,? 52.00,? 107.00,? 93.00,2,8,4,8,4,Yes,No,Yes,No,No,No,No,34,2694,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,350.00"
"? 35,682.00",Yes,No,34,? 23.00,? 0.00,? 8.00,? 6.00,? 2.00,? 18.00,1,1,1,3,2,No,No,No,No,No,No,No,50,2161,Yes,No,No,No,No,No,No,No,No,Yes,? 39.00
"? 43,185.00",No,Yes,88,? 537.00,? 6.00,? 42.00,? 16.00,? 6.00,? 30.00,2,9,3,6,8,No,No,No,No,No,No,No,69,2604,Yes,No,No,No,No,No,No,Yes,No,No,? 607.00
"? 66,375.00",No,Yes,96,? 712.00,? 0.00,? 45.00,? 0.00,? 0.00,? 191.00,3,2,4,5,7,Yes,No,No,No,No,No,No,72,2379,No,No,No,Yes,No,No,No,No,No,Yes,? 757.00
"? 35,178.00",Yes,No,10,? 23.00,? 1.00,? 13.00,? 2.00,? 2.00,? 18.00,1,1,1,2,7,Yes,No,No,No,No,No,Yes,49,2694,No,Yes,No,No,No,No,No,No,Yes,No,? 41.00
"? 25,252.00",Yes,No,26,? 1.00,? 3.00,? 4.00,? 2.00,? 2.00,? 6.00,1,1,0,2,8,No,No,No,No,No,No,No,34,2511,No,Yes,No,No,No,No,No,Yes,No,No,? 12.00
"? 55,250.00",No,Yes,49,? 664.00,? 58.00,? 83.00,? 32.00,? 0.00,? 66.00,4,7,5,10,5,No,No,No,No,No,No,No,55,2775,No,No,Yes,No,No,No,No,No,Yes,No,? 837.00
"? 33,249.00",Yes,No,11,? 6.00,? 10.00,? 21.00,? 19.00,? 14.00,? 42.00,2,2,1,3,6,No,No,No,No,No,No,No,45,2653,No,No,Yes,No,No,No,No,Yes,No,No,? 70.00
"? 58,398.00",No,No,44,? 299.00,? 5.00,? 201.00,? 21.00,? 21.00,? 49.00,3,5,4,8,4,No,No,No,No,No,No,No,67,2570,No,No,No,Yes,No,No,No,Yes,No,No,? 547.00
"? 50,272.00",Yes,No,75,? 99.00,? 13.00,? 66.00,? 43.00,? 8.00,? 4.00,3,4,1,5,7,No,No,No,No,No,No,No,38,2485,No,No,No,Yes,No,No,No,Yes,No,No,? 229.00
"? 76,618.00",No,No,64,? 749.00,? 40.00,? 294.00,? 121.00,? 160.00,? 147.00,1,3,2,5,1,No,No,No,No,No,No,No,45,2728,No,Yes,No,No,No,No,No,No,No,Yes,"? 1,364.00"
"? 87,305.00",No,No,19,? 345.00,? 25.00,? 501.00,? 63.00,? 138.00,? 80.00,1,5,3,8,2,No,No,Yes,No,No,No,Yes,60,2803,Yes,No,No,No,No,Yes,No,No,No,No,"? 1,072.00"
"? 25,851.00",Yes,No,45,? 9.00,? 4.00,? 18.00,? 7.00,? 5.00,? 5.00,2,2,0,3,7,No,No,No,No,No,No,No,42,2662,No,No,No,Yes,No,No,No,Yes,No,No,? 43.00
"? 58,710.00",No,Yes,77,? 440.00,? 81.00,? 368.00,? 0.00,? 122.00,? 174.00,6,11,5,9,6,No,No,No,No,No,No,No,50,2614,Yes,No,No,No,No,No,No,Yes,No,No,"? 1,011.00"
"? 45,160.00",Yes,Yes,9,? 8.00,? 2.00,? 5.00,? 3.00,? 0.00,? 3.00,1,1,0,2,7,No,No,No,No,No,No,No,62,2251,No,No,Yes,No,No,No,No,Yes,No,No,? 18.00
"? 74,806.00",No,Yes,1,? 670.00,? 9.00,? 249.00,? 0.00,? 28.00,? 9.00,2,5,4,5,4,No,No,No,No,No,No,No,55,2716,No,Yes,No,No,No,No,No,No,Yes,No,? 956.00
"? 59,111.00",No,No,90,? 524.00,? 0.00,? 134.00,? 28.00,? 28.00,? 155.00,1,11,1,8,7,No,No,No,No,No,No,No,66,2582,No,Yes,No,No,No,No,No,Yes,No,No,? 714.00
"? 18,988.00",Yes,No,43,? 6.00,? 0.00,? 6.00,? 2.00,? 1.00,? 1.00,2,1,0,3,7,No,No,No,No,No,No,No,36,2196,No,Yes,No,No,No,No,No,No,No,Yes,? 15.00
"? 72,190.00",No,No,79,? 597.00,? 166.00,? 597.00,? 172.00,? 166.00,? 249.00,1,5,6,4,3,No,No,No,No,No,No,No,55,2660,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,698.00"
"? 7,500.00",Yes,No,19,? 7.00,? 0.00,? 12.00,? 13.00,? 7.00,? 32.00,5,4,1,2,9,Yes,No,No,No,No,No,Yes,44,2856,No,Yes,No,No,No,No,No,Yes,No,No,? 39.00
"? 44,794.00",No,Yes,99,? 54.00,? 0.00,? 7.00,? 0.00,? 0.00,? 4.00,1,2,0,3,6,No,No,No,No,No,No,No,54,2180,No,Yes,No,No,No,No,No,Yes,No,No,? 61.00
"? 80,395.00",No,No,62,? 445.00,? 25.00,? 706.00,? 80.00,? 76.00,? 48.00,1,6,5,12,2,No,No,No,Yes,No,No,No,65,2377,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,332.00"
"? 75,012.00",No,No,41,? 294.00,? 142.00,? 218.00,? 164.00,? 58.00,? 151.00,1,3,8,11,1,No,No,No,No,No,No,No,44,2314,Yes,No,No,No,No,No,No,No,Yes,No,? 876.00
"? 56,962.00",Yes,Yes,60,? 292.00,? 3.00,? 77.00,? 10.00,? 3.00,? 26.00,7,6,3,5,7,No,No,No,No,No,No,No,55,2420,No,Yes,No,No,No,No,No,No,Yes,No,? 385.00
"? 89,891.00",No,No,17,? 412.00,? 22.00,? 132.00,? 59.00,? 28.00,? 183.00,1,11,6,8,4,No,No,Yes,No,No,No,No,29,2599,No,No,No,Yes,No,No,No,Yes,No,No,? 653.00
"? 35,946.00",Yes,Yes,24,? 8.00,? 0.00,? 3.00,? 0.00,? 0.00,? 0.00,1,0,0,3,5,No,No,No,No,No,No,No,71,2434,Yes,No,No,No,No,No,No,No,No,Yes,? 11.00
"? 53,593.00",Yes,Yes,60,? 349.00,? 4.00,? 78.00,? 6.00,? 0.00,? 43.00,8,7,2,6,8,No,No,No,No,No,No,No,67,2850,No,No,No,Yes,No,No,No,No,No,Yes,? 437.00
"? 66,373.00",Yes,Yes,57,? 328.00,? 9.00,? 124.00,? 12.00,? 24.00,? 109.00,7,4,2,10,3,No,No,No,No,No,No,No,42,2541,No,Yes,No,No,No,No,No,Yes,No,No,? 497.00
"? 45,072.00",Yes,Yes,74,? 144.00,? 2.00,? 99.00,? 7.00,? 2.00,? 30.00,5,6,1,4,8,No,No,No,No,No,No,No,72,2415,Yes,No,No,No,No,No,No,No,No,Yes,? 254.00
"? 89,694.00",Yes,Yes,22,"? 1,126.00",? 28.00,? 211.00,? 37.00,? 28.00,? 42.00,3,4,3,4,5,No,Yes,Yes,Yes,No,No,No,47,2422,Yes,No,No,No,No,No,No,Yes,No,No,"? 1,430.00"
"? 72,025.00",No,No,46,? 967.00,? 0.00,? 617.00,? 43.00,? 50.00,? 0.00,1,4,8,13,2,No,Yes,Yes,Yes,No,No,Yes,71,2220,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,677.00"
"? 67,432.00",No,Yes,69,? 432.00,? 79.00,? 341.00,? 177.00,? 136.00,? 170.00,2,8,5,4,4,No,No,No,No,No,No,No,47,2616,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,165.00"
"? 70,545.00",No,Yes,29,? 138.00,? 39.00,? 63.00,? 55.00,? 18.00,? 21.00,1,4,1,7,2,No,No,No,No,No,No,No,68,2185,No,No,No,Yes,No,No,No,No,Yes,No,? 313.00
"? 17,487.00",Yes,No,37,? 0.00,? 0.00,? 1.00,? 7.00,? 4.00,? 6.00,1,1,0,2,7,No,No,No,No,No,No,No,31,2627,No,Yes,No,No,No,No,Yes,No,No,No,? 12.00
"? 62,882.00",No,Yes,26,? 509.00,? 133.00,? 497.00,? 78.00,? 24.00,? 97.00,2,7,5,6,4,No,No,No,No,No,No,No,51,2848,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,241.00"
"? 64,108.00",No,Yes,8,? 948.00,? 10.00,? 86.00,? 13.00,? 21.00,? 21.00,4,6,9,11,5,No,No,No,No,No,No,No,67,2622,No,No,Yes,No,No,No,No,No,No,Yes,"? 1,078.00"
"? 34,941.00",Yes,Yes,26,? 39.00,? 2.00,? 25.00,? 4.00,? 3.00,? 24.00,2,3,0,3,8,No,No,No,No,No,No,No,64,2639,No,No,No,Yes,No,No,No,No,Yes,No,? 73.00
"? 48,767.00",Yes,Yes,79,? 28.00,? 1.00,? 21.00,? 3.00,? 0.00,? 10.00,3,2,1,3,5,No,No,No,No,No,No,No,70,2338,No,No,Yes,No,No,No,No,No,No,Yes,? 53.00
"? 38,702.00",Yes,No,71,? 13.00,? 11.00,? 24.00,? 13.00,? 8.00,? 40.00,2,3,0,4,6,No,No,No,No,No,No,No,42,2491,No,No,No,Yes,No,Yes,No,No,No,No,? 69.00
"? 82,224.00",No,No,83,? 307.00,? 26.00,? 360.00,? 138.00,? 31.00,? 40.00,1,6,9,5,3,No,No,No,Yes,No,No,No,56,2314,No,Yes,No,No,No,No,No,Yes,No,No,? 862.00
"? 83,844.00",No,No,57,? 901.00,? 31.00,? 345.00,? 75.00,? 31.00,? 191.00,1,4,4,11,1,No,No,Yes,No,No,No,No,68,2572,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,383.00"
"? 17,003.00",Yes,No,37,? 2.00,? 5.00,? 12.00,? 4.00,? 8.00,? 7.00,3,2,0,4,5,No,No,No,No,No,No,No,45,2361,No,Yes,No,No,No,Yes,No,No,No,No,? 31.00
"? 71,163.00",No,No,30,? 283.00,? 17.00,? 372.00,? 138.00,? 106.00,? 44.00,1,3,8,12,1,No,No,No,No,No,No,No,25,2271,No,No,Yes,No,No,No,No,Yes,No,No,? 916.00
"? 33,697.00",Yes,No,34,? 4.00,? 3.00,? 7.00,? 0.00,? 3.00,? 11.00,1,1,0,2,7,Yes,No,No,No,No,No,No,50,2446,No,No,Yes,No,No,No,No,Yes,No,No,? 17.00
"? 63,564.00",No,No,0,? 769.00,? 80.00,? 252.00,? 15.00,? 34.00,? 65.00,1,10,10,7,6,Yes,No,No,No,No,No,Yes,66,2310,No,Yes,No,No,No,Yes,No,No,No,No,"? 1,150.00"
"? 83,443.00",No,No,89,? 518.00,? 42.00,? 742.00,? 55.00,? 56.00,? 84.00,1,6,10,5,2,No,No,No,No,No,No,No,48,2339,No,No,No,Yes,No,No,No,No,No,Yes,"? 1,413.00"
"? 51,518.00",No,Yes,92,? 350.00,? 8.00,? 66.00,? 17.00,? 4.00,? 4.00,2,3,2,10,3,No,No,No,No,No,No,No,62,2428,No,No,No,Yes,No,No,No,No,No,Yes,? 445.00
"? 58,330.00",No,Yes,87,? 445.00,? 53.00,? 213.00,? 104.00,? 98.00,? 151.00,1,6,4,13,4,No,No,No,No,No,No,No,45,2345,No,No,No,No,Yes,No,No,Yes,No,No,? 913.00
"? 80,952.00",No,No,20,? 778.00,? 178.00,? 689.00,? 41.00,? 27.00,? 44.00,1,8,5,11,8,No,Yes,Yes,Yes,No,No,Yes,51,2645,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,713.00"
"? 75,507.00",No,No,56,? 709.00,? 93.00,? 374.00,? 104.00,? 80.00,? 80.00,1,8,6,6,3,No,No,No,No,No,No,No,41,2217,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,360.00"
"? 63,855.00",No,No,28,? 359.00,? 35.00,? 314.00,? 93.00,? 116.00,? 89.00,1,7,3,13,4,No,No,No,No,No,No,No,42,2664,No,No,No,Yes,No,Yes,No,No,No,No,? 917.00
"? 62,220.00",No,Yes,55,? 799.00,? 12.00,? 375.00,? 16.00,? 12.00,? 12.00,5,7,6,5,6,No,No,No,No,No,No,Yes,48,2846,No,No,No,Yes,No,No,No,No,No,Yes,"? 1,214.00"
"? 58,512.00",No,Yes,25,? 895.00,? 10.00,? 101.00,? 13.00,? 0.00,? 152.00,5,3,4,8,8,No,No,No,No,No,No,No,56,2442,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,019.00"
"? 40,662.00",Yes,No,0,? 40.00,? 2.00,? 23.00,? 0.00,? 4.00,? 23.00,2,2,1,3,4,No,No,No,No,No,No,No,41,2630,No,Yes,No,No,No,No,No,No,Yes,No,? 69.00
"? 38,829.00",No,Yes,86,? 76.00,? 0.00,? 7.00,? 0.00,? 0.00,? 16.00,1,3,2,2,5,No,No,No,No,No,No,No,61,2243,No,Yes,No,No,No,No,No,No,No,Yes,? 83.00
"? 35,523.00",Yes,No,8,? 11.00,? 5.00,? 22.00,? 12.00,? 5.00,? 11.00,2,3,0,3,7,No,No,No,No,No,No,No,39,2428,No,Yes,No,No,No,Yes,No,No,No,No,? 55.00
"? 79,146.00",Yes,Yes,33,? 245.00,? 16.00,? 223.00,? 21.00,? 43.00,? 16.00,2,8,1,8,6,No,No,No,No,No,No,No,53,2225,No,No,Yes,No,No,No,No,Yes,No,No,? 548.00
"? 78,285.00",No,No,13,? 647.00,? 107.00,? 391.00,? 175.00,? 67.00,? 40.00,1,6,4,10,3,No,No,No,No,No,No,No,32,2403,No,Yes,No,No,No,No,No,No,Yes,No,"? 1,387.00"
"? 31,626.00",Yes,No,12,? 39.00,? 1.00,? 9.00,? 2.00,? 1.00,? 34.00,1,2,1,2,7,Yes,No,No,No,No,No,Yes,42,2574,No,No,Yes,No,No,No,No,No,No,Yes,? 52.00
"? 75,127.00",No,No,92,? 203.00,? 35.00,? 305.00,? 46.00,? 17.00,? 227.00,1,2,11,5,1,No,No,No,No,No,No,No,68,2197,No,No,Yes,No,No,No,No,Yes,No,No,? 606.00
"? 48,726.00",No,Yes,90,? 138.00,? 3.00,? 38.00,? 4.00,? 0.00,? 59.00,3,3,2,4,6,No,No,No,No,No,No,No,65,2587,No,Yes,No,No,No,No,No,Yes,No,No,? 183.00
"? 74,985.00",No,No,8,? 587.00,? 51.00,? 898.00,? 247.00,? 0.00,? 86.00,1,3,6,7,2,No,No,No,No,No,No,No,43,2815,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,783.00"
"? 67,430.00",No,No,6,? 595.00,? 97.00,? 291.00,? 127.00,? 133.00,? 121.00,1,11,5,12,6,No,No,No,No,No,No,No,33,2821,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,243.00"
"? 46,891.00",No,Yes,91,? 43.00,? 12.00,? 23.00,? 29.00,? 15.00,? 61.00,1,2,1,4,4,No,No,No,No,No,No,No,55,2460,No,Yes,No,No,No,Yes,No,No,No,No,? 122.00
"? 62,058.00",No,Yes,52,? 301.00,? 7.00,? 74.00,? 10.00,? 0.00,? 58.00,4,6,1,7,6,No,No,No,No,No,No,No,64,2558,No,Yes,No,No,No,No,No,No,Yes,No,? 392.00
"? 72,063.00",No,Yes,3,? 180.00,? 32.00,? 348.00,? 76.00,? 32.00,? 90.00,2,5,2,12,2,No,No,No,No,No,No,No,41,2520,No,Yes,No,No,No,No,No,Yes,No,No,? 668.00
"? 78,939.00",No,No,57,? 794.00,? 115.00,? 243.00,? 150.00,? 0.00,? 205.00,1,8,5,6,3,No,No,No,No,No,No,No,69,2358,No,Yes,No,No,No,No,No,No,No,Yes,"? 1,302.00"
"? 42,720.00",Yes,Yes,9,? 392.00,? 5.00,? 91.00,? 28.00,? 26.00,? 112.00,8,7,3,7,8,No,No,No,No,No,No,Yes,55,2590,No,No,Yes,No,No,No,No,Yes,No,No,? 542.00
"? 33,622.00",Yes,Yes,22,? 39.00,? 1.00,? 22.00,? 3.00,? 4.00,? 12.00,3,2,0,4,7,No,No,No,No,No,No,No,48,2601,No,Yes,No,No,No,No,No,Yes,No,No,? 69.00
"? 6,835.00",No,Yes,76,? 107.00,? 2.00,? 12.00,? 2.00,? 2.00,? 12.00,0,0,0,1,20,No,No,No,No,No,No,No,63,2727,No,No,No,Yes,No,No,No,No,No,Yes,? 125.00
"? 41,452.00",Yes,Yes,86,? 13.00,? 0.00,? 3.00,? 0.00,? 0.00,? 0.00,1,1,0,2,7,No,No,No,No,No,No,No,67,2639,No,No,No,Yes,No,No,No,Yes,No,No,? 16.00
"? 40,760.00",No,Yes,64,? 70.00,? 0.00,? 17.00,? 0.00,? 0.00,? 6.00,2,2,1,3,6,No,No,No,No,No,No,No,55,2462,No,No,Yes,No,No,No,No,No,No,Yes,? 87.00
"? 74,250.00",No,No,90,? 680.00,? 11.00,? 392.00,? 75.00,? 0.00,? 0.00,1,2,11,4,1,No,No,No,No,No,No,No,62,2313,No,No,No,Yes,No,No,No,No,No,Yes,"? 1,158.00"
"? 51,124.00",Yes,Yes,79,? 26.00,? 1.00,? 11.00,? 0.00,? 1.00,? 4.00,2,1,0,3,3,No,No,No,No,No,No,No,65,2352,No,No,Yes,No,No,No,No,No,Yes,No,? 39.00
"? 72,258.00",No,Yes,28,? 522.00,? 0.00,? 522.00,? 227.00,? 120.00,? 134.00,2,6,9,5,2,No,No,No,No,No,No,No,49,2449,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,391.00"
"? 71,466.00",No,No,86,? 412.00,? 12.00,? 546.00,? 78.00,? 182.00,? 0.00,1,4,4,10,1,No,No,No,No,No,No,No,46,2244,No,No,Yes,No,No,No,No,No,No,Yes,"? 1,230.00"
"? 36,283.00",Yes,Yes,42,? 6.00,? 5.00,? 5.00,? 8.00,? 0.00,? 5.00,2,1,0,3,4,No,No,No,No,No,No,No,44,2235,No,No,No,Yes,No,No,No,Yes,No,No,? 24.00
"? 20,587.00",Yes,No,39,? 2.00,? 3.00,? 6.00,? 4.00,? 1.00,? 9.00,1,1,1,2,7,No,No,No,No,No,No,No,50,2208,No,No,Yes,No,No,No,No,Yes,No,No,? 16.00
"? 30,467.00",Yes,No,8,? 1.00,? 3.00,? 8.00,? 2.00,? 5.00,? 5.00,1,1,0,2,7,No,No,No,No,No,No,No,48,2261,No,Yes,No,No,No,No,No,Yes,No,No,? 19.00
"? 31,590.00",Yes,No,40,? 6.00,? 2.00,? 15.00,? 6.00,? 6.00,? 3.00,1,1,0,3,8,No,No,No,No,No,No,No,48,2535,No,No,No,Yes,No,No,No,Yes,No,No,? 35.00
"? 20,425.00",Yes,No,5,? 4.00,? 12.00,? 5.00,? 3.00,? 16.00,? 17.00,2,2,0,3,7,No,No,No,No,No,No,No,34,2767,No,Yes,No,No,No,No,Yes,No,No,No,? 40.00
"? 17,144.00",Yes,Yes,96,? 18.00,? 2.00,? 19.00,? 0.00,? 2.00,? 6.00,5,3,0,4,7,No,No,No,No,No,No,No,60,2293,No,No,No,Yes,No,No,No,No,Yes,No,? 41.00
